city_roundroute,flt_ym,flt_count,prev_total,exbag_rev_total,cargow_total,cargo_rev_total,mail_rev_total,pax_total,avg_loadrate,avgPaxRev
Ho Chi Minh City : Seoul,2015-03,119,82811184270.0,254230761.22,517328.0,15043587752.0,81656343.0,20942.0,0.7593110057624821,3954311.15796008
Ho Chi Minh City : Seoul,2015-04,102,67655669420.0,385231495.4,387093.0,12000010088.0,59413720.0,17930.0,0.7415827565900021,3773322.3324037925
Ho Chi Minh City : Seoul,2015-05,100,82904011590.0,334495482.72,400617.0,11916823345.0,94572978.0,20786.0,0.8833773376469659,3988454.324545367
Ho Chi Minh City : Seoul,2015-06,112,92467646830.0,234940695.04,487500.0,13287282463.0,70992682.0,23121.0,0.8883447989730333,3999292.713550452
Ho Chi Minh City : Seoul,2015-07,116,65167303200.0,259416910.66,570889.0,15554075312.0,100376775.0,19532.0,0.719511371574831,3336437.8046283023
Ho Chi Minh City : Seoul,2015-08,116,81162631800.0,344759146.0,492849.0,13412253625.0,60836692.0,23917.0,0.8285105442163544,3393512.221432454
Ho Chi Minh City : Seoul,2015-09,112,93676530230.0,466087270.0,461350.0,12753057697.0,67495378.0,24081.0,0.8473704335344994,3890059.807732237
Ho Chi Minh City : Seoul,2015-10,112,93262458960.0,376375318.3,460800.0,12039650842.0,68526833.0,24432.0,0.8439584930314977,3817225.7269155206
Ho Chi Minh City : Seoul,2015-11,113,120914650830.0,697178085.32,525797.0,11808252139.0,134748480.0,25014.0,0.8825480182817753,4833879.060925881
Ho Chi Minh City : Seoul,2015-12,122,116487488000.0,695489834.01,342865.0,7788760392.0,75530387.0,24607.0,0.810456753217716,4733916.690372658
Ho Chi Minh City : Seoul,2016-01,115,76155439350.0,481467126.7,555446.0,13278104758.0,110419244.0,19626.0,0.6759103962762634,3880334.21736472
Ho Chi Minh City : Seoul,2016-02,84,68448490500.0,500843034.8,611456.0,15401046226.0,83817895.0,19596.0,0.8488992461780469,3492982.7770973668
Ho Chi Minh City : Seoul,2016-03,89,60329437130.0,453535592.2,516972.0,12990941871.0,82428605.0,18799.0,0.7898979903524839,3209183.314538007
Ho Chi Minh City : Seoul,2016-04,89,64967786420.0,272197835.5,516970.0,12542382902.0,87404240.0,20723.0,0.8755770745696955,3135057.0100854123
Ho Chi Minh City : Seoul,2016-05,119,94263973900.0,493117473.96,509589.0,12534726534.0,102380229.0,25416.0,0.8665847776629104,3708843.7952470887
Ho Chi Minh City : Seoul,2016-06,111,93736770290.0,347343779.0,483058.0,11950395218.0,90274208.0,23845.0,0.9118760343488104,3931087.0325015727
Ho Chi Minh City : Seoul,2016-07,104,79976398280.0,575871053.99,577596.0,14711443421.0,117655532.0,23187.0,0.8654553166305755,3449191.2830465348
Ho Chi Minh City : Seoul,2016-08,94,76435241010.0,704913172.4,553490.0,15858224258.0,128361734.0,22436.0,0.9005178827424484,3406812.311018007
Ho Chi Minh City : Seoul,2016-09,114,87813423700.0,550896558.0,457502.0,12964699947.0,101199035.0,24256.0,0.8761221442027308,3620276.3728562007
Ho Chi Minh City : Seoul,2016-10,120,111084697680.0,606858598.0,529069.0,13990803035.0,117981325.0,26952.0,0.9208974019145398,4121575.3072128226
Ho Chi Minh City : Seoul,2016-11,114,134827547590.0,545937224.0,500789.0,12356891873.0,158391747.0,25004.0,0.9080101908894358,5392239.145336746
Ho Chi Minh City : Seoul,2016-12,117,133400808950.0,683549313.0,551118.0,14016031730.0,107755659.0,25012.0,0.8871312751981784,5333472.291300176
Ho Chi Minh City : Seoul,2017-01,112,105331797020.0,477860497.0,802308.0,21586276747.0,123867985.0,23673.0,0.8515824801874909,4449448.61318802
Ho Chi Minh City : Seoul,2017-02,80,80062240130.0,719315942.0,666915.0,17849312299.0,157925912.0,19623.0,0.9251242872416251,4080020.390867859
Ho Chi Minh City : Seoul,2017-03,94,85290312210.0,703982041.0,680850.0,17272242004.0,154587735.0,21068.0,0.8395013974776929,4048334.5457565975
Ho Chi Minh City : Seoul,2017-04,94,75451173240.0,626651034.0,691065.0,16955523720.0,5108185.0,21057.0,0.8650707501717998,3583187.217552358
Ho Chi Minh City : Seoul,2017-05,117,98649423590.0,504998176.0,663105.0,15466938742.0,141440121.0,24373.0,0.8505272892408805,4047487.941164403
Ho Chi Minh City : Seoul,2017-06,115,108271532250.0,810356157.0,744735.0,16257149685.0,168447028.0,24948.0,0.8890002493377893,4339888.257575758
Ho Chi Minh City : Seoul,2017-07,91,74692233760.0,660484448.0,884502.0,21400578598.0,121498114.0,20010.0,0.838991407736953,3732745.315342329
Ho Chi Minh City : Seoul,2017-08,99,96675489300.0,705007872.0,820207.0,20710356841.0,138129464.0,21612.0,0.8359191007514823,4473231.968350916
Ho Chi Minh City : Seoul,2017-09,113,111886975330.0,653327816.0,718514.0,18361360725.0,235118983.0,24586.0,0.8846277572080056,4550840.939152363
Ho Chi Minh City : Seoul,2017-10,119,127462074600.0,615838992.0,714231.0,18973534282.0,222319401.0,25613.0,0.8750425259198477,4976460.180377152
Ho Chi Minh City : Seoul,2017-11,116,147776381880.0,884761724.0,677171.0,17993886893.0,126744906.0,25168.0,0.8823373995754744,5871598.135727908
Ho Chi Minh City : Seoul,2017-12,113,138607561100.0,438123125.0,455836.0,12173619444.0,104954610.0,22954.0,0.8325311830903125,6038492.685370741
Ho Chi Minh City : Seoul,2018-01,112,121754416730.0,567511502.0,628098.0,17473845194.0,144647717.0,23435.0,0.8426033817839323,5195409.290804353
Ho Chi Minh City : Seoul,2018-02,109,108886809510.0,482560009.0,657032.0,18327327146.0,295196910.0,23627.0,0.888561208942829,4608575.337960808
Ho Chi Minh City : Seoul,2018-03,116,99957261870.0,754642044.0,721375.0,19347677650.0,178682080.0,23345.0,0.8156136146100831,4281741.780681088
Ho Chi Minh City : Seoul,2018-04,113,96206859470.0,393568100.0,636914.0,16477433853.0,298357808.0,23266.0,0.8569976224614494,4135083.7905097567
Ho Chi Minh City : Seoul,2018-05,117,125269838140.0,883805163.0,633656.0,16461405117.0,377502626.0,25525.0,0.8961129684719584,4907731.171008815
Ho Chi Minh City : Seoul,2018-06,112,127625430710.0,495056669.0,643977.0,16766753507.0,511394182.0,24431.0,0.8998926768796285,5223913.499652081
Ho Chi Minh City : Seoul,2018-07,116,105098353410.0,460131000.0,592142.0,16268047048.0,514662166.0,22931.0,0.8141478239743639,4583243.356591513
Ho Chi Minh City : Seoul,2018-08,119,116551575030.0,427593487.0,709484.0,19598613662.0,507828558.0,26002.0,0.9000121103644194,4482408.085147296
Ho Chi Minh City : Seoul,2018-09,111,116695649690.0,443593279.0,717696.0,20211833883.0,495649130.0,23220.0,0.8563530208754727,5025652.441429802
Ho Chi Minh City : Seoul,2018-10,117,139340058490.0,452119501.0,715735.0,18978210297.0,246695215.0,25992.0,0.9028929447598911,5360882.521160357
Ho Chi Minh City : Seoul,2018-11,118,169454219540.0,431083185.0,665898.0,16606021038.0,315847803.0,26807.0,0.9243333941211755,6321267.562203902
Ho Chi Minh City : Seoul,2018-12,121,166374312120.0,576095535.0,545994.0,12667156570.0,199354088.0,26157.0,0.8851082212631264,6360603.743548572
Ho Chi Minh City : Seoul,2019-01,118,121710850130.0,523109776.0,710483.0,18102325696.0,291695512.0,23818.0,0.8308783800200702,5110036.532454446
Ho Chi Minh City : Seoul,2019-02,105,107527756840.0,345772481.0,594527.0,15700286735.0,277746352.0,23253.0,0.9024259412014383,4624253.078742527
Ho Chi Minh City : Seoul,2019-03,117,90300341450.0,377501405.0,784239.0,19718470149.0,308966215.0,21586.0,0.7511304557964203,4183282.750393774
Ho Chi Minh City : Seoul,2019-04,112,104586939900.0,458962771.0,656644.0,16320666165.0,235543510.0,24099.0,0.8796099067264712,4339887.128096602
Ho Chi Minh City : Seoul,2019-05,118,118177104420.0,445718909.0,631144.0,15398179308.0,298937433.0,26214.0,0.9057618814893623,4508167.560082398
Ho Chi Minh City : Seoul,2019-06,114,114535447000.0,299069459.0,585180.0,13728922058.0,295195034.0,24426.0,0.8933438669972922,4689079.13698518
Ho Chi Minh City : Seoul,2019-07,110,87971271750.0,487066540.0,626532.0,14817721833.0,271671825.0,22805.0,0.8358358802857149,3857543.1593948696
Ho Chi Minh City : Seoul,2019-08,111,107111866040.0,825375934.0,705376.0,16640930592.0,305921879.0,27782.0,0.898159682826181,3855441.1503851414
Ho Chi Minh City : Seoul,2019-09,111,103087366460.0,929769741.0,683661.0,15870859091.0,256043605.0,26992.0,0.857593886255081,3819182.219176052
Ho Chi Minh City : Seoul,2019-10,121,133714714730.0,867898837.0,722148.0,15159998636.0,302715261.0,31243.0,0.9136453590523932,4279829.553179912
Ho Chi Minh City : Seoul,2019-11,114,155952061380.0,671938576.0,525587.0,11207926264.0,253719770.0,27046.0,0.8489220479625269,5766178.4138135025
Ho Chi Minh City : Seoul,2019-12,106,88139907390.0,573057435.0,458757.0,9459119993.0,255631921.0,16971.0,0.6537036880649595,5193560.03712215
Ho Chi Minh City : Shanghai,2015-01,58,45219195670.0,29885552.6,110933.0,3957822520.0,0.0,9738.0,0.8971333298867807,4643581.399671391
Ho Chi Minh City : Shanghai,2015-02,52,41295104390.0,48493051.1,113021.0,3933936964.0,0.0,8684.0,0.8913995955319044,4755309.119069553
Ho Chi Minh City : Shanghai,2015-03,60,41709903900.0,77747375.0,137585.0,4729602072.0,0.0,8726.0,0.7886538622743202,4779956.898922759
Ho Chi Minh City : Shanghai,2015-04,58,41908915830.0,48316881.0,107618.0,3813088028.0,0.0,8696.0,0.8099451097775405,4819332.547148114
Ho Chi Minh City : Shanghai,2015-05,56,44783415270.0,113527862.6,123882.0,4334734132.0,0.0,9470.0,0.9106899897190822,4728977.325237593
Ho Chi Minh City : Shanghai,2015-06,59,47689625570.0,53272104.05,121631.0,4165845058.0,0.0,9883.0,0.8896113383985973,4825419.970656683
Ho Chi Minh City : Shanghai,2015-07,58,44896188290.0,44653700.0,117301.0,4164138928.0,0.0,8861.0,0.7887469054224143,5066718.010382575
Ho Chi Minh City : Shanghai,2015-08,59,50704674690.0,56908958.14,206664.0,5830881122.0,0.0,10093.0,0.7463440237499678,5023746.625383929
Ho Chi Minh City : Shanghai,2015-09,57,48973490720.0,44172093.9,332634.0,7932128524.0,0.0,10664.0,0.700633636972532,4592412.858214553
Ho Chi Minh City : Shanghai,2015-10,59,48802089900.0,92492067.5,307638.0,7248005007.0,0.0,11429.0,0.7126821713598654,4270022.740397235
Ho Chi Minh City : Shanghai,2015-11,56,52814970680.0,81745595.02,418842.0,10153678698.0,601174222.0,12081.0,0.7097332281395162,4371738.322986508
Ho Chi Minh City : Shanghai,2015-12,60,80275129980.0,109110780.95,303232.0,5764879940.0,973407197.0,16404.0,0.8923926050843353,4893631.43013899
Ho Chi Minh City : Shanghai,2016-01,58,67648593790.0,184006953.4,427882.0,8712378116.0,1779856310.0,15162.0,0.8670918849872454,4461719.680121356
Ho Chi Minh City : Shanghai,2016-02,57,57723505990.0,160401523.0,383752.0,9078639562.0,1106393254.0,12928.0,0.9167568132610634,4464998.916305693
Ho Chi Minh City : Shanghai,2016-03,52,45624062560.0,82319232.3,458841.0,10551072585.0,1407947828.0,10402.0,0.7138296818723161,4386085.614304941
Ho Chi Minh City : Shanghai,2016-04,53,47692258810.0,102111604.5,407032.0,8937506534.0,1447495000.0,10580.0,0.6945069797730066,4507774.934782608
Ho Chi Minh City : Shanghai,2016-05,60,64668791970.0,130069609.0,469185.0,10410256263.0,1263237154.0,14167.0,0.8526975538559468,4564748.497917696
Ho Chi Minh City : Shanghai,2016-06,56,54023112730.0,173399550.0,461598.0,9043592676.0,1367501170.0,11811.0,0.7670236844211055,4573966.025738718
Ho Chi Minh City : Shanghai,2016-07,58,48975149610.0,151718324.3,529837.0,10297457046.0,86781466.0,10494.0,0.6716448486736598,4666966.80102916
Ho Chi Minh City : Shanghai,2016-08,59,57248384490.0,98370733.0,683917.0,14397984268.0,0.0,11847.0,0.6794515029701816,4832310.668523677
Ho Chi Minh City : Shanghai,2016-09,56,43909914610.0,634803622.0,599955.0,13648150460.0,1035414990.0,10331.0,0.6521515708568028,4250306.321750073
Ho Chi Minh City : Shanghai,2016-10,58,39581171070.0,93992845.0,457067.0,10101623301.0,0.0,9568.0,0.6671451454332537,4136828.0800585286
Ho Chi Minh City : Shanghai,2016-11,60,59324582850.0,122194219.0,560379.0,11082991860.0,1268385946.0,12626.0,0.7141376224333437,4698604.692697608
Ho Chi Minh City : Shanghai,2016-12,58,59051765950.0,141059425.0,602869.0,11329239039.0,532185402.0,13458.0,0.7790850355866707,4387855.992718086
Ho Chi Minh City : Shanghai,2017-01,58,48849609850.0,84644626.0,740617.0,14633433678.0,539966618.0,11511.0,0.7196241750923278,4243732.938059248
Ho Chi Minh City : Shanghai,2017-02,53,42268997980.0,104314655.0,721148.0,15076201794.0,865739148.0,10321.0,0.6544414928421272,4095436.2929948648
Ho Chi Minh City : Shanghai,2017-03,59,34811565610.0,72307403.0,696135.0,13528642610.0,591185360.0,8756.0,0.5440645778010607,3975738.420511649
Ho Chi Minh City : Shanghai,2017-04,57,34059891960.0,73297179.0,412771.0,8742114086.0,679885388.0,8205.0,0.646901805448581,4151114.193784278
Ho Chi Minh City : Shanghai,2017-05,56,46607390470.0,77170927.0,620828.0,10739031592.0,1409464414.0,12108.0,0.7327056931075847,3849305.456722828
Ho Chi Minh City : Shanghai,2017-06,57,52173208880.0,83836096.0,617517.0,9988017881.0,543118814.0,13044.0,0.7868123756864498,3999786.0226924256
Ho Chi Minh City : Shanghai,2017-07,59,38205837210.0,78144790.0,295032.0,6259799491.0,465334458.0,8095.0,0.6858309071147749,4719683.410747375
Ho Chi Minh City : Shanghai,2017-08,59,44308962530.0,237212018.0,351322.0,7050668802.0,290273324.0,9382.0,0.7306495005258102,4722763.006821573
Ho Chi Minh City : Shanghai,2017-09,55,39840258110.0,130427576.0,146991.0,4059220954.0,66363571.0,8687.0,0.858399209486166,4586192.944629907
Ho Chi Minh City : Shanghai,2017-10,58,40800131160.0,66398034.0,148021.0,4209953112.0,22853222.0,9268.0,0.8714350689823627,4402258.4333189465
Ho Chi Minh City : Shanghai,2017-11,55,45043918590.0,126812758.0,526021.0,10534719863.0,1873681555.0,11003.0,0.6674098351196436,4093785.2031264203
Ho Chi Minh City : Shanghai,2017-12,60,79744227710.0,64743272.0,435607.0,10014705023.0,290244800.0,15921.0,0.8724590163934426,5008744.909867471
Ho Chi Minh City : Shanghai,2018-01,58,64713073140.0,134325380.0,622355.0,13691422800.0,1788927254.0,14160.0,0.8402552784574566,4570132.283898305
Ho Chi Minh City : Shanghai,2018-02,54,61123288260.0,141384358.0,672363.0,15121889722.0,369313031.0,13225.0,0.8421441487817112,4621798.734215501
Ho Chi Minh City : Shanghai,2018-03,58,46542038800.0,127858463.0,532909.0,11908277982.0,398414957.0,10483.0,0.7036335315948583,4439763.312028999
Ho Chi Minh City : Shanghai,2018-04,57,48910862630.0,83710814.0,473815.0,9851887140.0,318677029.0,10961.0,0.6849936226882245,4462262.8072256185
Ho Chi Minh City : Shanghai,2018-05,57,52946698820.0,161581525.0,523405.0,10549923356.0,267736459.0,11918.0,0.6881858770372898,4442582.549085417
Ho Chi Minh City : Shanghai,2018-06,52,49127828500.0,98698559.0,644560.0,11590592751.0,216105266.0,11379.0,0.7299095819860985,4317411.767290623
Ho Chi Minh City : Shanghai,2018-07,60,49198339080.0,175534601.0,649145.0,12864678459.0,225546096.0,10064.0,0.6209851575370866,4888547.205882353
Ho Chi Minh City : Shanghai,2018-08,60,51442734070.0,90959759.0,711522.0,13996713128.0,225584098.0,10839.0,0.6391325084073289,4746077.5043823235
Ho Chi Minh City : Shanghai,2018-09,51,52027374660.0,169708962.0,651001.0,13634912819.0,143670102.0,11164.0,0.7690672196378484,4660280.7828735225
Ho Chi Minh City : Shanghai,2018-10,58,58922569120.0,176939483.0,650320.0,13341869244.0,223338103.0,12884.0,0.7665702838072561,4573313.343682086
Ho Chi Minh City : Shanghai,2018-11,59,59984748760.0,156511326.0,685056.0,13177093378.0,639072115.0,12973.0,0.7403385328923044,4623814.750635936
Ho Chi Minh City : Shanghai,2018-12,60,78342110790.0,124271713.0,514478.0,9743572108.0,278637785.0,15696.0,0.8608394160583941,4991215.009556575
Ho Chi Minh City : Shanghai,2019-01,59,71712496310.0,159064880.0,834657.0,15177357398.0,133951908.0,15541.0,0.878022286458866,4614406.814876777
Ho Chi Minh City : Shanghai,2019-02,55,64118063790.0,122252149.0,768189.0,14642510962.0,150889867.0,13331.0,0.8033813787026662,4809696.481134199
Ho Chi Minh City : Shanghai,2019-03,60,52684481030.0,253203219.0,752196.0,15294114314.0,129292935.0,11689.0,0.7271397743340551,4507184.620583454
Ho Chi Minh City : Shanghai,2019-04,55,51088392180.0,91642358.0,606091.0,11105117246.0,231740245.0,11644.0,0.7525695513963265,4387529.386808657
Ho Chi Minh City : Shanghai,2019-05,58,58276245320.0,118500896.0,563144.0,10188753824.0,356100570.0,13237.0,0.7873139072332119,4402526.654075697
Ho Chi Minh City : Shanghai,2019-06,56,52840423800.0,121636347.0,430720.0,7417911196.0,240147729.0,12705.0,0.8272899949892808,4159025.8795749703
Ho Chi Minh City : Shanghai,2019-07,58,55812470240.0,91716407.0,637898.0,11315197270.0,398162121.0,11743.0,0.7555689177012269,4752828.93979392
Ho Chi Minh City : Shanghai,2019-08,59,50007144980.0,94187357.0,461276.0,8805557059.0,310746102.0,10572.0,0.7325596349492167,4730149.922436625
Ho Chi Minh City : Shanghai,2019-09,55,57041590290.0,157830874.0,680088.0,13185038210.0,177923596.0,13364.0,0.8171333348980215,4268302.17674349
Ho Chi Minh City : Shanghai,2019-10,58,55575911770.0,90224730.0,798701.0,15192918460.0,213537625.0,13155.0,0.7703367432610689,4224698.728240212
Ho Chi Minh City : Shanghai,2019-11,56,65001500000.0,104010578.0,540571.0,10148105759.0,228286004.0,13100.0,0.703878047770188,4961946.564885496
Ho Chi Minh City : Shanghai,2019-12,5,6113084500.0,18126000.0,17410.0,318938070.0,0.0,1074.0,0.5992202353312248,5691885.009310987
Ho Chi Minh City : Siem-reap,2015-01,119,24711991006.0,0.0,159.0,700773.0,0.0,13956.0,0.6481955080889537,1770707.2947836057
Ho Chi Minh City : Siem-reap,2015-02,89,14803926581.0,1939331.4,0.0,0.0,0.0,8848.0,0.6704494376216966,1673138.1759719711
Ho Chi Minh City : Siem-reap,2015-03,91,15830237072.0,6502696.0,0.0,0.0,0.0,8810.0,0.5932777695518917,1796848.7028376844
Ho Chi Minh City : Siem-reap,2015-04,60,9669161528.0,3056000.0,55.0,278116.0,0.0,5259.0,0.6356688703731412,1838593.1789313557
Ho Chi Minh City : Siem-reap,2015-05,96,16614402326.0,11994471.2,37.0,369661.0,0.0,9101.0,0.6465518515040822,1825557.8866058674
Ho Chi Minh City : Siem-reap,2015-06,115,26558297382.0,10234607.0,45.0,223864.0,0.0,13286.0,0.6912418888054669,1998968.6423302724
Ho Chi Minh City : Siem-reap,2015-07,118,19614540286.0,2726388.0,50.0,529267.0,0.0,11383.0,0.6789117526769742,1723143.3089695158
Ho Chi Minh City : Siem-reap,2015-08,112,23831794816.0,664919.5,175.0,729334.0,0.0,12227.0,0.6633247020907987,1949112.1956326163
Ho Chi Minh City : Siem-reap,2015-09,110,33008238154.0,421820.0,38.0,397100.0,0.0,16613.0,0.8044670928434805,1986892.081743213
Ho Chi Minh City : Siem-reap,2015-10,118,34957777930.0,3365785.0,111.0,499894.0,0.0,16860.0,0.758782422354946,2073415.0610913404
Ho Chi Minh City : Siem-reap,2015-11,110,35063651940.0,35886625.0,34.0,355277.0,0.0,16905.0,0.8099067951067513,2074158.647737356
Ho Chi Minh City : Siem-reap,2015-12,115,35418044650.0,37396638.5,149.0,600943.0,0.0,16863.0,0.7712246361291404,2100340.6659550495
Ho Chi Minh City : Siem-reap,2016-01,116,38158225154.0,35806467.730000004,290.0,1105411.0,0.0,17722.0,0.8101355630993381,2153155.690892676
Ho Chi Minh City : Siem-reap,2016-02,110,24062257516.0,26742134.68,29.0,83179.0,0.0,12774.0,0.6238083907484461,1883690.113981525
Ho Chi Minh City : Siem-reap,2016-03,106,21126799162.0,10852000.0,32.0,435519.0,0.0,10966.0,0.5418994341906548,1926572.9675360203
Ho Chi Minh City : Siem-reap,2016-04,108,15949891432.0,9609945.23,48.0,278432.0,0.0,9094.0,0.45862640843837044,1753891.7343303277
Ho Chi Minh City : Siem-reap,2016-05,117,20918255546.0,22229435.11,34.0,468404.0,0.0,11078.0,0.5002455891246046,1888270.0438707347
Ho Chi Minh City : Siem-reap,2016-06,109,26438826766.0,14548136.0,1002.0,17126226.0,0.0,12887.0,0.6228992512226075,2051588.947466439
Ho Chi Minh City : Siem-reap,2016-07,113,19671719148.0,9880228.0,304.0,8721924.0,0.0,10972.0,0.5174215661029837,1792901.854538826
Ho Chi Minh City : Siem-reap,2016-08,114,21916423164.0,15037658.030000001,13.0,383560.0,0.0,12281.0,0.5593473010896765,1784579.6892761176
Ho Chi Minh City : Siem-reap,2016-09,109,29001027716.0,29123047.13,10.0,191557.0,0.0,16094.0,0.7856580144257174,1801977.6137691066
Ho Chi Minh City : Siem-reap,2016-10,121,32192030720.0,59283314.0,23.0,229736.0,0.0,16703.0,0.7323622863163486,1927320.2849787464
Ho Chi Minh City : Siem-reap,2016-11,113,30434321830.0,34394503.0,3.0,162278.0,0.0,14904.0,0.709015641258193,2042023.7406065485
Ho Chi Minh City : Siem-reap,2016-12,119,33343147226.0,44747155.0,0.0,0.0,0.0,16686.0,0.7464984469269068,1998270.8393863118
Ho Chi Minh City : Siem-reap,2017-01,114,33449047570.0,19492462.0,3312.0,27436843.0,0.0,18078.0,0.8335737222416923,1850262.6158867131
Ho Chi Minh City : Siem-reap,2017-02,104,27725011582.0,35635334.0,4.0,172504.0,0.0,14442.0,0.7362154391174993,1919748.7593131145
Ho Chi Minh City : Siem-reap,2017-03,116,22850137558.0,20541819.0,12.0,187031.0,0.0,12291.0,0.5683492013978989,1859095.074281995
Ho Chi Minh City : Siem-reap,2017-04,102,15420536915.0,29016772.0,1793.0,7683727.0,0.0,8567.0,0.4499838211932966,1799992.636278744
Ho Chi Minh City : Siem-reap,2017-05,107,22167721814.0,68651275.0,0.0,0.0,0.0,10918.0,0.5536807755095965,2030383.0201502107
Ho Chi Minh City : Siem-reap,2017-06,115,32719263350.0,32248050.0,0.0,0.0,0.0,14875.0,0.7028674532043304,2199614.342857143
Ho Chi Minh City : Siem-reap,2017-07,117,21924099322.0,38245794.0,816.0,6880521.0,0.0,11743.0,0.5368655888383383,1866993.044537171
Ho Chi Minh City : Siem-reap,2017-08,119,29963133178.0,26048159.0,419.0,2325563.0,0.0,14907.0,0.6700573293657732,2010004.2381431542
Ho Chi Minh City : Siem-reap,2017-09,128,36172944636.0,41036803.0,455.0,2559290.0,0.0,18815.0,0.8011485478064598,1922558.8432633537
Ho Chi Minh City : Siem-reap,2017-10,127,32368762717.0,44661298.0,0.0,0.0,0.0,16253.0,0.7096505952904786,1991556.187596136
Ho Chi Minh City : Siem-reap,2017-11,116,34984265520.0,45492600.0,174.0,1043313.0,0.0,16693.0,0.7752491631391367,2095744.65464566
Ho Chi Minh City : Siem-reap,2017-12,118,33978066010.0,33034359.0,426.0,1988823.0,0.0,16456.0,0.7534766347362906,2064782.815386485
Ho Chi Minh City : Siem-reap,2018-01,116,35000556890.0,41164727.0,0.0,0.0,81842881.0,17509.0,0.8153834796638322,1999003.7632074933
Ho Chi Minh City : Siem-reap,2018-02,106,26344449030.0,50495852.0,0.0,0.0,0.0,13252.0,0.6696037770357379,1987960.2346815574
Ho Chi Minh City : Siem-reap,2018-03,98,19001089698.0,27392195.0,0.0,0.0,0.0,9609.0,0.5247852123146232,1977426.3396815485
Ho Chi Minh City : Siem-reap,2018-04,71,11527639304.0,16323554.0,0.0,0.0,632765.0,6088.0,0.4670304082240977,1893501.8567674113
Ho Chi Minh City : Siem-reap,2018-05,90,16859860966.0,48293394.0,0.0,0.0,0.0,8474.0,0.5145388463695743,1989598.8867122964
Ho Chi Minh City : Siem-reap,2018-06,106,27392770490.0,42225383.0,0.0,0.0,0.0,12861.0,0.662805502515407,2129909.8429360082
Ho Chi Minh City : Siem-reap,2018-07,100,19476388132.0,21052884.0,0.0,0.0,0.0,9726.0,0.5280338190990111,2002507.5192268146
Ho Chi Minh City : Siem-reap,2018-08,116,24943157020.0,24468705.0,0.0,0.0,0.0,12846.0,0.5927939784189933,1941706.135762105
Ho Chi Minh City : Siem-reap,2018-09,113,30027006230.0,40083991.0,0.0,0.0,554724.0,15294.0,0.730345639833672,1963319.3559565842
Ho Chi Minh City : Siem-reap,2018-10,120,30858096200.0,41193976.0,0.0,0.0,649020.0,14906.0,0.6754476443559921,2070179.5384408962
Ho Chi Minh City : Siem-reap,2018-11,112,30846062264.0,65119179.0,0.0,0.0,0.0,13462.0,0.6485412535147813,2291343.2078443025
Ho Chi Minh City : Siem-reap,2018-12,106,28766775076.0,49963854.0,161.0,3044847.0,0.0,13412.0,0.6808200345373816,2144853.4950790335
Ho Chi Minh City : Siem-reap,2019-01,123,32935517730.0,48744559.0,354.0,4297106.0,0.0,16247.0,0.7117254633654868,2027175.3388317844
Ho Chi Minh City : Siem-reap,2019-02,99,23450421146.0,56512410.0,807.0,11347626.0,0.0,10640.0,0.5814302981540992,2203986.94981203
Ho Chi Minh City : Siem-reap,2019-03,77,15454377482.0,7527560.0,0.0,0.0,0.0,7053.0,0.49791069970215945,2191177.8650219766
Ho Chi Minh City : Siem-reap,2019-04,64,10017568068.0,35295334.0,190.0,416520.0,0.0,4931.0,0.4165812717972207,2031548.9896572703
Ho Chi Minh City : Siem-reap,2019-05,67,12492230412.0,32735347.0,127.0,2401200.0,0.0,5996.0,0.48733298625836213,2083427.3535690461
Ho Chi Minh City : Siem-reap,2019-06,104,25522003234.0,46487509.0,148.0,867680.0,0.0,11642.0,0.6085600839998571,2192235.288953788
Ho Chi Minh City : Siem-reap,2019-07,89,13383061726.0,32487485.0,45.0,835664.0,0.0,7050.0,0.430108970033893,1898306.6278014185
Ho Chi Minh City : Siem-reap,2019-08,94,18458030184.0,33626615.0,58.0,1083907.0,0.0,9265.0,0.5318775192421549,1992232.0759848894
Ho Chi Minh City : Siem-reap,2019-09,105,24532993008.0,53565384.0,0.0,0.0,0.0,12627.0,0.6485575974910963,1942899.5808980756
Ho Chi Minh City : Siem-reap,2019-10,102,24271610452.0,40877101.0,0.0,0.0,0.0,12083.0,0.6364141659224207,2008740.4164528677
Ho Chi Minh City : Siem-reap,2019-11,98,25606582216.0,73272330.0,304.0,4300352.0,0.0,11701.0,0.6393642718228791,2188409.7270318777
Ho Chi Minh City : Siem-reap,2019-12,87,20422983428.0,51466110.0,228.0,1204609.0,0.0,9686.0,0.6019813922396193,2108505.4127606857
Ho Chi Minh City : Singapore,2015-01,171,48733268630.0,6734956.2,251972.0,4565378406.0,0.0,24226.0,0.756923594255926,2011610.196895897
Ho Chi Minh City : Singapore,2015-02,156,44539705486.0,54723394.7,239769.0,4469630525.0,0.0,22703.0,0.7764053906495326,1961842.2889485972
Ho Chi Minh City : Singapore,2015-03,177,50104888350.0,95717539.0,179587.0,3599507272.0,0.0,25831.0,0.7853604518305637,1939719.2656110874
Ho Chi Minh City : Singapore,2015-04,169,55552337250.0,117096140.09,205644.0,3934595961.0,0.0,27847.0,0.8824942298432972,1994912.818256904
Ho Chi Minh City : Singapore,2015-05,174,59084947130.0,69595149.96,192904.0,3938164756.0,0.0,29261.0,0.8974931035755161,2019238.8206144697
Ho Chi Minh City : Singapore,2015-06,173,55723643810.0,55130568.660000004,227607.0,4542319743.0,0.0,28878.0,0.8816724998359615,1929622.6819724357
